File_ID,Access_Frequency,Frequnecy_of_Access,File_Size,File_Lifecycle_Stage,Modification_Frequency,File_Age,Storage_Tier
File_1510,27.7864,23.0653,4.6775,1.8759,3.5424,6.8721,Warm
File_1511,25.9892,14.3137,4.6897,3.8775,3.0786,8.2057,Warm
File_1512,2.3631,6.6482,27.9948,19.1323,15.4275,0.0,Hot
File_1513,27.2975,3.7073,5.0586,4.4913,2.5928,9.0345,Warm
File_1514,25.6357,2.5398,12.8442,7.6979,3.0243,1.9705,Warm
File_1515,15.0129,13.6695,5.9156,5.2749,5.4773,9.2844,Warm
File_1516,25.0131,23.1737,6.9557,9.5575,3.8455,1.2441,Warm
File_1517,19.1307,12.7376,11.4735,8.2116,5.7061,3.3002,Warm
File_1518,3.5137,20.8706,0.0,0.0,3.1045,4.5069,Cold
File_1519,26.0712,20.9688,0.0,0.0,15.2365,4.5192,Warm
File_1520,12.4467,2.8767,14.2163,1.2773,7.8015,6.2229,Warm
File_1521,29.6093,9.3594,0.0,0.0,28.3091,3.1175,Hot
File_1522,13.3732,17.3494,14.6345,9.1148,3.2961,8.5636,Warm
File_1523,16.9461,7.7531,27.6525,16.2527,2.4947,0.0,Hot
File_1524,5.5245,10.2094,13.2782,9.0208,4.6428,9.1748,Warm
File_1525,10.7882,20.4422,0.0,0.0,4.0037,1.721,Cold
File_1526,27.3355,21.9778,13.629,6.8801,1.31,2.7274,Hot
File_1527,3.891,7.8595,3.5391,11.4811,6.8034,0.0,Cold
File_1528,4.0016,24.2801,14.4186,8.707,6.6795,4.6132,Warm
File_1529,8.239,5.3049,20.7845,10.3155,14.9307,0.0,Warm
File_1530,4.622,9.4517,29.6854,15.4459,17.7384,0.0,Hot
File_1531,16.6851,22.6325,0.0,0.0,13.6033,3.8915,Warm
File_1532,12.1781,5.4926,14.7154,7.731,12.1273,0.0,Warm
File_1533,10.2949,22.1313,12.055,5.8143,3.1685,7.602,Warm
File_1534,17.0419,6.1649,8.4241,17.4434,8.7404,0.0,Warm
File_1535,16.8605,3.571,22.6733,14.1644,5.8292,0.0,Warm
File_1536,27.9914,24.0109,1.8514,1.6591,4.6155,9.3406,Warm
File_1537,19.588,18.009,0.0,0.0,20.3268,1.5674,Warm
File_1538,8.1131,8.5757,4.4419,13.4393,16.5973,0.0,Warm
File_1539,12.0467,18.6131,3.6527,3.015,5.4412,4.4937,Warm
File_1540,12.3244,14.5813,0.0,0.0,6.547,2.2935,Cold
File_1541,15.947,24.1514,3.3774,7.3883,3.7997,5.3847,Warm
File_1542,13.3197,8.5588,0.0,0.0,14.1748,4.0962,Warm
File_1543,17.1793,9.7395,6.5688,8.8566,9.6663,0.0,Warm
File_1544,6.2966,8.9161,18.2345,6.4008,17.3244,0.0,Warm
File_1545,12.2926,8.5704,7.0598,3.7969,2.4889,3.0933,Cold
File_1546,14.4336,5.3779,7.5484,14.1582,11.5141,0.0,Warm
File_1547,26.948,29.4045,0.0,0.0,12.8915,3.7356,Hot
File_1548,6.0455,4.6632,15.3734,6.2385,18.3866,0.0,Warm
File_1549,9.6807,19.1423,0.0,0.0,15.1096,2.4874,Warm
File_1550,24.0333,3.0878,0.0,0.0,18.1214,4.1941,Warm
File_1551,3.3277,2.5211,10.9931,8.7235,12.7285,0.0,Cold
File_1552,8.8198,28.6898,0.0,0.0,15.8031,1.807,Warm
File_1553,10.6011,1.8301,15.8672,11.9818,10.1417,0.0,Warm
File_1554,16.672,7.1106,10.4794,14.2938,19.1747,0.0,Warm
File_1555,30.5378,5.2799,0.0,0.0,14.8334,2.0385,Warm
File_1556,10.6079,22.4663,5.4907,1.0092,1.4298,2.2594,Warm
File_1557,11.654,4.0933,0.0,0.0,14.6777,2.3322,Cold
File_1558,13.5891,24.6424,3.5202,9.2146,6.9522,8.9125,Warm
File_1559,19.9557,13.7529,10.4534,3.0514,2.8859,2.1809,Warm
File_1560,23.393,12.0034,0.0,0.0,20.7134,2.4214,Warm
File_1561,2.727,4.8928,25.8617,18.0331,10.7461,0.0,Warm
File_1562,19.024,8.0635,25.7367,12.5469,14.5038,0.0,Hot
File_1563,15.5279,6.348,26.5189,17.4869,3.7022,0.0,Warm
File_1564,14.2604,7.5638,3.6403,7.8653,8.7297,5.8392,Warm
File_1565,12.5073,4.6459,10.4165,3.583,9.4144,4.7803,Warm
File_1566,20.8759,22.3336,14.0907,4.8754,3.2424,6.4672,Hot
File_1567,22.4924,12.0393,7.935,6.3612,6.7184,3.9529,Warm
File_1568,8.7046,11.0908,0.0,0.0,22.0614,4.5185,Warm
File_1569,33.0085,15.0085,0.0,0.0,5.6803,2.8978,Warm
File_1570,10.4954,4.4257,13.019,7.5127,9.9784,0.0,Warm
File_1571,11.0351,13.0871,4.7796,2.9465,6.8723,5.7805,Warm
File_1572,11.0925,5.0614,2.1079,4.4325,8.6973,5.197,Cold
File_1573,7.3486,28.8912,0.0,0.0,12.8312,2.6829,Warm
File_1574,5.9747,12.7382,0.0,0.0,11.069,1.036,Cold
File_1575,24.3359,21.4594,11.6788,5.1278,9.6167,9.1326,Hot
File_1576,12.5725,7.9657,7.9084,4.8804,1.3977,1.3174,Cold
File_1577,21.4436,4.8052,13.3021,8.0585,3.3176,1.1487,Warm
File_1578,11.1395,5.802,5.2772,12.9253,4.9643,0.0,Warm
File_1579,9.281,22.696,0.0,0.0,29.3337,2.2608,Warm
File_1580,20.5009,16.1992,2.7106,6.9768,5.2612,4.0701,Warm
File_1581,3.8705,6.7202,9.7579,2.5766,6.0032,2.4425,Cold
File_1582,20.7784,14.5303,0.0,0.0,26.6817,0.5004,Warm
File_1583,14.0085,6.3704,7.6055,9.9136,13.7869,0.0,Warm
File_1584,26.2095,26.0791,0.0,0.0,26.3832,3.4465,Hot
File_1585,28.3096,3.0786,8.8053,6.1578,8.0535,6.9896,Warm
File_1586,25.9312,22.488,8.5055,9.3341,1.1665,4.432,Hot
File_1587,24.5995,19.1186,0.0,0.0,29.0566,1.3862,Hot
File_1588,4.6084,9.302,4.4459,8.9474,5.0752,0.0,Cold
File_1589,4.8396,5.6781,28.0611,16.8613,10.2597,0.0,Warm
File_1590,22.7475,28.408,0.0,0.0,3.7364,4.906,Warm
File_1591,13.277,24.4428,0.0,0.0,19.5981,0.8613,Warm
File_1592,7.0316,6.9387,23.3874,11.1218,12.4975,0.0,Warm
File_1593,16.4929,9.3702,27.1135,19.6871,7.254,0.0,Hot
File_1594,29.5077,3.8863,4.1488,3.1618,6.7882,4.7375,Warm
File_1595,5.103,2.1929,11.6918,2.604,13.5524,0.0,Cold
File_1596,18.1748,17.7549,6.0075,4.7494,1.4943,6.7486,Warm
File_1597,12.5217,2.4498,18.3993,16.8248,5.8612,0.0,Warm
File_1598,19.5923,17.7478,0.0,0.0,20.1753,1.07,Warm
File_1599,2.4514,4.7624,5.8661,10.8133,7.7286,0.0,Cold
File_1600,9.6638,1.0292,12.7991,7.035,7.6995,0.0,Cold
File_1601,17.539,13.5907,2.7286,3.9397,4.3501,1.4535,Warm
File_1602,16.2762,8.5143,15.1507,15.8309,4.6434,0.0,Warm
File_1603,15.3056,1.9327,12.1716,5.519,4.3008,0.0,Cold
File_1604,8.6437,8.9482,7.138,16.9117,7.5419,0.0,Warm
File_1605,5.1052,18.5572,14.3628,1.9303,3.6228,6.2933,Warm
File_1606,5.7209,6.7264,4.1719,10.3533,2.2754,0.0,Cold
File_1607,26.2616,15.388,0.0,0.0,28.8796,3.727,Hot
File_1608,4.5199,4.0626,4.2094,8.1385,17.6373,0.0,Cold
File_1609,10.4358,27.1136,0.0,0.0,5.2355,3.7546,Warm
File_1610,10.0754,9.3679,27.4128,4.6154,2.1443,0.0,Warm
File_1611,23.872,16.3725,1.7813,1.4755,1.8189,8.4929,Warm
File_1612,24.0926,20.9736,5.4126,3.6479,4.3115,1.6811,Warm
File_1613,23.4574,4.5723,0.0,0.0,28.1801,2.488,Warm
File_1614,6.5324,2.7298,17.3926,2.6736,5.51,0.0,Cold
File_1615,12.2728,3.2295,13.0831,14.3699,7.0141,0.0,Warm
File_1616,6.06,2.0281,14.2053,12.9852,11.6952,0.0,Warm
File_1617,14.2289,4.728,17.084,12.2866,12.4918,0.0,Warm
File_1618,8.7724,21.7887,0.0,0.0,14.4049,4.153,Warm
File_1619,14.6994,8.7719,5.8221,18.6673,5.4693,0.0,Warm
File_1620,27.5455,13.9477,12.1103,4.3522,4.2966,8.4734,Hot
File_1621,16.9006,23.9913,0.0,0.0,18.013,4.7786,Warm
File_1622,5.1462,7.1735,14.9489,15.1677,5.4297,0.0,Warm
File_1623,20.4389,6.7882,0.0,0.0,23.2735,1.678,Warm
File_1624,19.5569,9.7361,6.2774,14.6283,5.0496,0.0,Warm
File_1625,7.7696,7.6132,0.0,0.0,14.9707,4.7755,Cold
File_1626,26.36,10.7297,0.0,0.0,29.3278,2.8388,Warm
File_1627,18.8094,14.1085,0.0,0.0,4.2794,1.5141,Cold
File_1628,17.0882,20.9972,1.7707,5.5377,6.0846,3.0776,Warm
File_1629,17.5233,7.0487,10.6219,18.0025,10.6132,0.0,Warm
File_1630,8.6846,7.8858,17.144,8.7737,11.3746,0.0,Warm
File_1631,10.7181,14.5234,7.4881,1.0542,8.1412,6.1334,Warm
File_1632,30.1842,18.5022,0.0,0.0,12.6006,4.2975,Warm
File_1633,15.651,6.1664,17.4253,9.9648,11.2138,0.0,Warm
File_1634,30.2016,23.4213,0.0,0.0,3.2534,4.1264,Warm
File_1635,19.0859,9.1716,22.3602,5.3169,17.2947,0.0,Hot
File_1636,11.8232,6.0751,15.0752,4.8962,5.1092,0.0,Warm
File_1637,23.4069,12.0035,0.0,0.0,12.371,3.4139,Warm
File_1638,6.3043,11.7723,0.0,0.0,12.0303,1.4196,Cold
File_1639,8.8777,7.8673,18.6206,15.8341,17.6216,0.0,Warm
File_1640,24.6544,13.7392,5.9924,9.3764,7.7505,7.7382,Warm
File_1641,10.1831,6.6989,20.578,17.7401,19.6382,0.0,Hot
File_1642,34.318,29.3441,0.0,0.0,28.6384,0.7053,Hot
File_1643,9.3268,23.7946,13.192,9.6007,4.9025,7.2964,Warm
File_1644,10.3946,21.9846,0.0,0.0,21.0439,1.5148,Warm
File_1645,17.6615,4.0793,26.791,17.5542,15.9411,0.0,Hot
File_1646,17.987,5.1759,22.9239,5.1784,8.8271,0.0,Warm
File_1647,26.7818,4.4379,0.0,0.0,13.7122,3.9403,Warm
File_1648,26.3712,27.1285,0.0,0.0,20.1912,1.2232,Hot
File_1649,16.6128,6.9425,0.0,0.0,17.8817,1.8919,Warm
File_1650,12.9356,6.5678,0.0,0.0,21.7766,1.3297,Warm
File_1651,28.0181,9.7723,2.1196,4.3307,3.5605,1.4064,Warm
File_1652,34.5958,15.6911,0.0,0.0,21.2556,1.6701,Hot
File_1653,7.1877,20.7318,2.4555,6.0275,5.3399,2.5943,Warm
File_1654,27.1099,22.348,0.0,0.0,7.4398,3.2935,Warm
File_1655,16.9832,1.4806,4.1136,12.5666,8.4308,0.0,Warm
File_1656,18.6566,4.1587,26.2199,16.6761,13.7705,0.0,Hot
File_1657,10.739,24.0767,0.0,0.0,26.5707,1.0156,Warm
File_1658,17.1563,6.0908,12.1975,4.6226,6.7233,0.0,Warm
File_1659,16.8948,21.5881,9.6086,7.097,1.0137,2.1538,Warm
File_1660,7.9941,4.9518,28.4435,7.9147,3.9207,0.0,Warm
File_1661,25.5702,15.2288,10.7667,2.4108,5.1116,4.7264,Warm
File_1662,14.6309,16.305,9.5468,8.1832,9.4879,1.0689,Warm
File_1663,5.6383,10.2542,2.0615,6.0671,6.7257,7.7052,Cold
File_1664,18.4398,9.2475,23.3782,6.013,19.5226,0.0,Hot
File_1665,5.5811,23.909,9.4025,5.9793,3.1404,2.9436,Warm
File_1666,25.6802,5.8161,13.1931,9.6398,1.9855,2.9505,Warm
File_1667,7.6248,8.8671,13.3001,15.0392,19.3104,0.0,Warm
File_1668,27.8136,5.6532,0.0,0.0,19.8402,2.817,Warm
File_1669,14.2641,18.4849,0.0,0.0,17.7829,2.8804,Warm
File_1670,34.2099,20.1265,0.0,0.0,24.3381,3.7343,Hot
File_1671,10.6507,22.6133,0.0,0.0,21.8612,3.6078,Warm
File_1672,10.5937,5.6408,10.4789,11.2675,13.8168,0.0,Warm
File_1673,16.3942,4.5019,18.7103,5.177,3.3864,0.0,Warm
File_1674,26.1779,4.7847,13.4723,2.2773,6.6929,3.9683,Warm
File_1675,33.1503,28.8032,0.0,0.0,9.878,2.8271,Hot
File_1676,8.3068,29.0784,0.0,0.0,24.7361,3.0027,Warm
File_1677,18.2319,14.0312,6.3463,5.0284,2.6174,4.4605,Warm
File_1678,10.4456,21.3588,10.2334,5.161,7.2794,4.1461,Warm
File_1679,16.8061,3.5067,19.2682,7.338,14.3358,0.0,Warm
File_1680,26.2804,28.5621,0.0,0.0,20.4572,4.9051,Hot
File_1681,12.2291,5.0283,27.7385,18.5819,6.8647,0.0,Hot
File_1682,9.8002,3.3013,15.6169,3.6091,5.2578,0.0,Cold
File_1683,6.8546,8.3971,29.5385,15.8059,18.1117,0.0,Hot
File_1684,17.5575,8.2477,6.6031,14.0224,16.8315,0.0,Warm
File_1685,13.5031,12.0093,0.0,0.0,22.2871,3.9729,Warm
File_1686,11.0488,4.9405,0.0,0.0,11.2637,3.1528,Cold
File_1687,31.6241,4.6399,0.0,0.0,13.983,4.1307,Warm
File_1688,19.6212,28.1842,0.0,0.0,3.4174,3.846,Warm
File_1689,8.4835,22.8364,6.6855,3.1618,3.0353,1.2292,Warm
File_1690,8.4216,15.9821,14.2864,4.1409,9.1076,5.6191,Warm
File_1691,14.3079,16.1334,8.7865,6.3417,1.9845,6.2872,Warm
File_1692,15.5222,18.7075,1.7779,1.8193,6.3421,7.0557,Warm
File_1693,28.1797,11.7262,0.0,0.0,17.713,1.4243,Warm
File_1694,17.9354,6.5146,9.1326,8.4452,3.2849,0.0,Warm
File_1695,8.1637,5.4846,11.6155,11.6221,13.27,0.0,Warm
File_1696,27.4726,19.8326,0.0,0.0,9.7156,3.4547,Warm
File_1697,11.3756,8.4911,2.5785,5.465,1.5083,1.4798,Cold
File_1698,28.0734,20.7317,12.9198,7.2702,5.3125,9.0683,Hot
File_1699,16.4838,13.5024,2.9002,3.0879,1.6559,5.5969,Warm
File_1700,9.8792,21.3717,3.3242,3.2667,6.664,7.2715,Warm
File_1701,9.7098,22.1033,8.0572,8.7918,7.8501,4.2011,Warm
File_1702,12.5357,18.0193,3.856,5.3112,1.2108,3.934,Warm
File_1703,11.2297,16.8632,2.7103,5.6318,7.5828,3.8351,Warm
File_1704,10.6579,4.4632,27.4742,13.4426,16.6725,0.0,Hot
File_1705,2.3532,6.7904,19.69,11.2242,7.711,0.0,Warm
File_1706,23.9598,7.53,0.0,0.0,23.7852,4.112,Warm
File_1707,18.9235,6.97,9.6224,11.5339,3.6556,0.0,Warm
File_1708,21.6892,7.4111,3.3067,7.5695,7.4955,1.9058,Warm
File_1709,29.6472,19.9386,0.0,0.0,9.8202,4.1407,Warm
File_1710,18.5134,7.7419,12.1139,16.2666,10.5925,0.0,Warm
File_1711,20.5475,4.1277,0.0,0.0,8.6466,3.0426,Cold
File_1712,3.7738,13.7061,4.8507,7.8378,2.6942,3.4108,Cold
File_1713,5.2434,5.7794,16.3919,7.2606,2.1692,0.0,Cold
File_1714,15.8199,4.3631,6.9816,8.4531,10.0328,0.0,Warm
File_1715,11.9548,6.8108,26.8607,9.8939,10.2954,0.0,Warm
File_1716,6.0651,4.5743,7.3098,7.5254,9.2511,1.235,Cold
File_1717,13.8812,2.1683,19.3355,3.2657,7.38,0.0,Warm
File_1718,2.4142,6.1183,23.631,12.8085,13.2982,0.0,Warm
File_1719,13.0591,16.8642,12.7676,6.4464,5.36,7.2269,Warm
File_1720,27.0043,27.9635,0.0,0.0,6.5588,4.0562,Warm
File_1721,15.6979,9.3051,20.7793,19.488,18.9652,0.0,Hot
File_1722,6.1362,1.0256,23.1915,13.0103,14.8308,0.0,Warm
File_1723,2.0898,9.3352,17.5022,4.4202,6.0509,0.0,Cold
File_1724,13.0686,21.9036,7.1754,3.5175,7.8987,9.8468,Warm
File_1725,24.5504,14.8119,13.6835,8.6747,5.297,5.2638,Hot
File_1726,17.1714,9.8444,8.0312,5.1053,13.1986,0.0,Warm
File_1727,11.17,6.4873,4.9939,9.0251,16.9457,0.0,Warm
File_1728,10.0895,3.2611,22.4423,16.2479,6.0753,0.0,Warm
File_1729,11.7628,6.5168,4.6526,15.6552,16.4517,0.0,Warm
File_1730,12.4159,20.325,12.0803,4.2482,1.7191,1.3278,Warm
File_1731,19.9139,6.106,4.3033,2.1658,7.6994,5.9319,Warm
File_1732,27.4853,9.9233,8.571,1.642,9.8759,9.1877,Warm
File_1733,29.2663,5.7379,11.2092,2.0777,9.1395,6.6353,Warm
File_1734,8.8078,7.8542,22.5097,11.0749,5.1805,0.0,Warm
File_1735,10.5864,29.1101,0.0,0.0,12.3364,3.3153,Warm
File_1736,6.8086,5.148,7.0982,19.683,7.2219,0.0,Warm
File_1737,26.3861,11.9147,0.0,0.0,23.4122,4.4827,Warm
File_1738,19.4845,23.314,5.1794,9.1257,3.9422,4.7356,Warm
File_1739,4.6462,22.6576,0.0,0.0,6.659,1.8079,Cold
File_1740,23.5828,15.9081,0.0,0.0,5.7694,4.3396,Warm
File_1741,3.1836,4.716,11.1872,18.5673,13.4261,0.0,Warm
File_1742,23.0169,8.5765,3.2851,8.3608,7.8919,5.0903,Warm
File_1743,7.1111,6.5963,7.3555,7.3464,13.8718,0.0,Warm
File_1744,31.1397,21.2364,0.0,0.0,16.0677,1.1694,Warm
File_1745,29.6511,20.2344,6.4043,9.0559,5.8792,5.0238,Hot
File_1746,20.3974,29.4527,0.0,0.0,24.6712,4.7269,Hot
File_1747,27.2363,5.6689,6.4521,1.2285,6.3358,1.9901,Warm
File_1748,28.9912,26.6894,0.0,0.0,24.1702,3.6041,Hot
File_1749,18.5633,4.044,13.2819,13.7658,5.1331,0.0,Warm
File_1750,31.5985,20.1954,0.0,0.0,4.8258,3.192,Warm
File_1751,10.4982,6.0764,11.3938,10.0507,9.6455,0.0,Warm
File_1752,16.2387,20.6987,8.1469,4.0007,8.7423,1.0842,Warm
File_1753,9.3742,1.7978,12.4031,8.6345,4.2274,0.0,Cold
File_1754,15.9712,4.6053,17.7214,7.4062,19.5391,0.0,Warm
File_1755,21.9753,8.5969,0.0,0.0,20.7101,3.6046,Warm
File_1756,3.0314,9.5698,7.6361,10.9105,10.8727,0.0,Warm
File_1757,19.1758,9.4717,20.4989,16.8753,18.5378,0.0,Hot
File_1758,17.1663,28.2916,0.0,0.0,15.3479,1.4596,Warm
File_1759,6.3126,11.2518,0.0,0.0,14.7529,3.125,Cold
File_1760,19.6075,16.1287,5.3893,2.3906,5.2688,3.0674,Warm
File_1761,8.1596,6.7993,11.221,11.2143,12.2125,0.0,Warm
File_1762,17.462,9.9256,0.0,0.0,7.0966,3.6269,Cold
File_1763,18.8879,2.6586,26.6897,16.5017,7.043,0.0,Hot
File_1764,22.3128,16.8089,0.0,0.0,16.658,3.4928,Warm
File_1765,3.6478,23.6151,5.8334,4.9153,7.1296,7.2304,Warm
File_1766,10.644,13.9525,10.6155,1.5148,8.5783,8.3535,Warm
File_1767,3.8784,1.6672,21.8769,10.9963,8.3547,0.0,Warm
File_1768,14.4394,1.5624,10.0303,18.2463,14.0661,0.0,Warm
File_1769,25.5336,26.019,0.0,0.0,19.2018,0.7201,Hot
File_1770,3.0521,8.071,29.0586,11.9524,6.383,0.0,Warm
File_1771,13.9219,20.967,0.0,0.0,27.7953,3.1227,Warm
File_1772,11.1846,7.1618,3.6956,7.1416,6.0297,2.101,Cold
File_1773,3.6993,3.7922,26.899,3.2095,13.5917,0.0,Warm
File_1774,15.1775,26.9768,0.0,0.0,17.5403,1.9392,Warm
File_1775,6.6413,17.7819,10.6836,5.1834,2.1123,3.1471,Warm
File_1776,13.0382,5.2021,14.0201,4.0389,7.8131,5.8668,Warm
File_1777,24.6871,19.7795,0.0,0.0,8.7527,3.7976,Warm
File_1778,11.6426,8.9167,25.2577,9.9345,15.6962,0.0,Hot
File_1779,15.6967,4.5872,13.1394,10.2364,15.5882,0.0,Warm
File_1780,11.6669,17.147,11.6034,3.8128,7.6453,9.4082,Warm
File_1781,9.1962,8.9369,26.5778,11.0478,10.7838,0.0,Warm
File_1782,10.818,8.5015,0.0,0.0,14.5082,1.7162,Cold
File_1783,33.6311,22.5026,0.0,0.0,18.4318,1.3179,Hot
File_1784,21.2975,11.5451,3.8037,9.7805,7.1792,2.4732,Warm
File_1785,12.5096,8.2154,11.0204,3.0151,2.9204,9.799,Warm
File_1786,12.2354,13.5567,4.1327,4.8216,2.611,8.7315,Warm
File_1787,3.5874,12.5695,8.8898,7.1297,9.6502,2.7933,Warm
File_1788,7.732,15.3044,3.9328,6.707,9.0724,2.6928,Warm
File_1789,23.5739,27.9839,0.0,0.0,13.858,3.8435,Warm
File_1790,5.6669,4.917,16.6256,16.0569,7.1965,0.0,Warm
File_1791,17.4193,8.373,9.0351,13.5233,3.5584,0.0,Warm
File_1792,18.5522,4.8977,18.2103,17.4627,11.2952,0.0,Hot
File_1793,11.3505,18.6341,9.0322,3.2357,8.0815,8.9518,Warm
File_1794,34.1717,20.9563,0.0,0.0,6.3581,3.6945,Warm
File_1795,10.4171,6.2854,13.7725,5.1786,18.74,0.0,Warm
File_1796,12.024,17.8245,11.8107,4.2996,6.2902,1.1994,Warm
File_1797,6.1574,6.9103,10.5376,16.6881,14.7616,0.0,Warm
File_1798,15.8477,25.9282,0.0,0.0,11.3433,3.1458,Warm
File_1799,4.81,2.5173,5.0042,11.3351,16.2911,0.0,Cold
File_1800,31.3706,27.0823,0.0,0.0,18.2148,0.938,Hot
File_1801,17.8506,4.0783,6.7648,2.3003,2.5054,0.0,Cold
File_1802,5.3167,2.3927,20.6925,4.1586,6.6082,0.0,Cold
File_1803,16.6032,3.0165,5.5566,19.3668,4.9296,0.0,Warm
File_1804,30.5907,23.8092,0.0,0.0,17.4205,4.9016,Hot
File_1805,26.5765,10.0736,14.0367,3.4596,8.824,3.5875,Warm
File_1806,14.9773,9.74,13.0926,14.5319,17.0058,0.0,Warm
File_1807,14.9214,6.5631,14.7484,17.1776,10.3008,0.0,Warm
File_1808,9.1848,6.6841,10.0366,10.2718,19.5779,0.0,Warm
File_1809,3.1846,22.6973,11.9093,6.7992,8.0255,1.3273,Warm
File_1810,10.2965,22.8897,14.798,4.9584,3.9281,4.6289,Warm
File_1811,13.9608,3.3822,10.3666,13.713,4.5635,0.0,Warm
File_1812,18.5917,4.8136,5.1552,6.5382,3.8894,1.8093,Warm
File_1813,4.0757,9.4819,4.9043,6.3959,11.7639,0.0,Cold
File_1814,28.516,16.8101,14.139,6.361,8.5155,9.4217,Hot
File_1815,14.38,6.7306,0.0,0.0,9.3409,1.3784,Cold
File_1816,13.5739,10.4431,12.5482,1.8543,7.3868,1.0108,Warm
File_1817,15.6128,2.7186,16.9537,3.6173,19.2326,0.0,Warm
File_1818,4.2246,6.9391,0.0,0.0,10.7897,4.662,Cold
File_1819,12.6366,1.974,9.2451,2.483,14.7106,0.0,Warm
File_1820,3.7014,13.165,4.0586,6.932,6.7173,6.9942,Warm
File_1821,6.8152,20.7431,12.4847,4.1117,8.2312,6.6669,Warm
File_1822,24.4507,25.5791,0.0,0.0,13.2569,4.4683,Warm
File_1823,28.113,16.8274,2.6473,3.4036,2.1863,5.3313,Warm
File_1824,17.3254,4.3175,6.0794,3.0467,6.6733,7.3418,Warm
File_1825,15.631,1.8334,9.7795,18.0197,11.9917,0.0,Warm
File_1826,31.3389,9.6299,0.0,0.0,20.5329,0.7018,Warm
File_1827,3.5707,13.3858,0.0,0.0,29.0015,0.8015,Warm
File_1828,19.4512,20.4414,3.3186,2.7086,6.9341,1.537,Warm
File_1829,11.6816,5.7819,12.7038,10.5484,15.3245,0.0,Warm
File_1830,31.3468,14.8769,0.0,0.0,21.912,4.7229,Hot
File_1831,12.541,3.3811,7.5035,12.3859,18.4299,0.0,Warm
File_1832,19.3955,22.0916,0.0,0.0,22.4004,0.5902,Warm
File_1833,17.6528,4.8611,13.9528,5.5975,7.0778,6.4819,Warm
File_1834,18.7846,4.7707,18.6765,5.5007,9.8442,0.0,Warm
File_1835,29.5753,13.1366,0.0,0.0,11.5809,3.2684,Warm
File_1836,6.6438,3.8347,0.0,0.0,17.6261,4.1471,Cold
File_1837,3.5978,4.3726,19.9484,11.538,14.4563,0.0,Warm
File_1838,7.5493,9.2153,10.1349,2.1171,3.0968,8.3844,Warm
File_1839,4.7935,19.2004,5.4344,4.3914,3.0181,3.2136,Warm
File_1840,8.9345,18.8463,6.5066,5.086,5.3288,2.748,Warm
File_1841,7.4926,17.9359,0.0,0.0,7.6662,3.064,Cold
File_1842,34.5404,20.5102,0.0,0.0,23.5002,3.7293,Hot
File_1843,28.9336,23.1904,4.276,9.1796,4.3061,6.7497,Hot
File_1844,14.622,1.9381,4.4599,9.2604,14.9892,0.0,Warm
File_1845,5.428,14.9325,7.2989,6.6116,7.3231,3.2682,Warm
File_1846,12.3206,8.4577,4.2689,14.6903,16.9425,0.0,Warm
File_1847,5.4175,3.5425,21.9713,5.6651,12.0201,0.0,Warm
File_1848,12.631,9.656,25.3026,9.1091,2.0439,0.0,Warm
File_1849,26.3016,7.979,0.0,0.0,16.9786,3.4693,Warm
File_1850,11.1373,2.3104,15.1836,19.602,8.2349,0.0,Warm
File_1851,14.7477,6.6261,21.0148,17.7444,16.3911,0.0,Hot
File_1852,25.0041,15.1217,0.0,0.0,20.0226,4.3088,Warm
File_1853,3.5276,25.2621,0.0,0.0,20.2998,3.9639,Warm
File_1854,5.2733,28.3063,0.0,0.0,17.2067,3.2246,Warm
File_1855,4.41,18.663,2.275,8.8326,8.2843,4.2789,Warm
File_1856,16.4626,6.0104,7.901,4.0031,6.7607,1.5004,Warm
File_1857,24.1282,27.3711,0.0,0.0,15.0537,3.9755,Hot
File_1858,13.0448,2.1938,15.9035,6.8968,7.0459,0.0,Warm
File_1859,13.4455,1.3494,6.0834,8.5089,4.7403,0.0,Cold
File_1860,25.5395,11.3365,6.1019,4.4261,2.1158,4.4505,Warm
File_1861,4.5405,8.836,4.961,6.9125,7.7525,4.3742,Cold
File_1862,20.2868,9.1675,0.0,0.0,28.9564,4.5334,Warm
File_1863,30.9878,6.198,0.0,0.0,16.5573,4.2063,Warm
File_1864,23.4442,14.0913,9.8169,6.4339,2.9232,8.3816,Warm
File_1865,3.9528,4.1654,14.4197,4.2732,3.3917,0.0,Cold
File_1866,19.3556,12.2508,2.53,1.1568,8.2364,2.9391,Warm
File_1867,24.0378,7.6383,0.0,0.0,19.3897,3.1631,Warm
File_1868,28.3584,16.004,13.2769,7.3009,7.5237,1.1415,Hot
File_1869,12.7373,8.2107,12.1958,7.8494,4.1177,7.1768,Warm
File_1870,6.3537,13.2027,0.0,0.0,9.192,1.906,Cold
File_1871,26.5561,21.3877,0.0,0.0,18.0768,4.6213,Hot
File_1872,7.7194,2.9494,5.8982,1.0735,3.6452,2.9027,Cold
File_1873,3.0536,6.4768,9.8766,2.3562,7.8651,0.0,Cold
File_1874,12.6781,22.8803,14.4497,4.2174,5.4826,2.5778,Warm
File_1875,31.0118,4.8288,0.0,0.0,26.3508,2.075,Warm
File_1876,9.4785,2.989,18.4536,18.6347,6.2423,0.0,Warm
File_1877,28.9403,21.3192,0.0,0.0,18.9137,1.5847,Hot
File_1878,19.7683,5.4522,8.0534,14.0111,15.5577,0.0,Warm
File_1879,4.012,17.6582,0.0,0.0,25.1446,3.6802,Warm
File_1880,26.9993,10.4538,0.0,0.0,25.1222,2.2417,Warm
